STCODE,FORMAT,SITE,REP,DURATION,SPECIES,TYPE,NIR_NUM,MESH,DATEOUT,IADW,IODW,DATEIN,FWW,FOW,LENGTH,IADW1,IODW1,IASH,FASH,IAFW,FAFW,PRM,PAFRM,KDW,KAFW,TYPE1,TIMEOUT,COMMENT,FLAG
TD023,9,"LIDET_SEV",2,4,"ANGE",R,45847,0.1,1990-10-24,7.005,6.599,1994-11-02,,2.790,,,,26.400,62.530,4.857,1.045,42.279,21.515,-0.214,-0.382,R,4.02,,
TD023,9,"LIDET_SEV",2,4,"DRGL",L,5787,1.0,1990-10-24,9.934,9.586,1994-11-02,,8.850,,,,7.800,26.570,8.838,6.499,92.322,73.535,-0.020,-0.076,L,4.02,,
TD023,9,"LIDET_SEV",2,4,"DRGL",R,47090,0.1,1990-10-24,7.002,6.743,1994-11-02,,2.100,,,,6.950,19.060,6.274,1.700,31.143,27.096,-0.290,-0.324,R,4.02,,
TD023,9,"LIDET_SEV",2,4,"GOBA",A,60481,,1990-10-24,47.319,43.675,1994-11-02,,19.280,29.00,22.496,20.764,1.470,1.310,20.459,19.027,92.853,93.001,-0.018,-0.018,W,4.02,,
TD023,9,"LIDET_SEV",2,4,"GOBA",B,60481,,1990-10-24,47.319,43.675,1994-11-02,,4.960,12.50,9.697,8.950,1.470,2.580,8.818,4.832,55.419,54.797,-0.147,-0.149,W,4.02,,
TD023,9,"LIDET_SEV",2,4,"PIEL",R,48109,0.1,1990-10-24,7.025,6.400,1994-11-02,,5.030,,,,6.300,10.660,5.997,4.494,78.594,74.937,-0.060,-0.072,R,4.02,,
TD023,9,"LIDET_SEV",2,4,"PIRE",L,2427,1.0,1990-10-24,10.019,9.738,1994-11-02,,6.300,,,,1.700,13.050,9.572,5.478,64.695,57.229,-0.108,-0.139,L,4.02,,
TD023,9,"LIDET_SEV",2,4,"QUPR",L,4947,1.0,1990-10-24,9.959,9.352,1994-11-02,,9.840,,,,4.390,25.150,8.941,7.365,105.218,82.373,0.013,-0.048,L,4.02,,
TD023,9,"LIDET_SEV",2,4,"ROPS",L,479,1.0,1990-10-24,10.059,9.606,1994-11-02,,4.730,,,,5.610,19.280,9.067,3.818,49.240,42.109,-0.176,-0.215,L,4.02,,
TD023,9,"LIDET_SEV",2,4,"THPL",L,1587,1.0,1990-10-24,10.077,9.553,1994-11-02,,6.980,,,,7.790,14.810,8.809,5.946,73.066,67.499,-0.078,-0.098,L,4.02,,
TD023,9,"LIDET_SEV",2,4,"TRAE",L,3267,1.0,1990-10-24,10.069,9.686,1994-11-02,,9.110,,,,2.820,17.280,9.413,7.536,94.053,80.059,-0.015,-0.055,L,4.02,,
TD023,9,"LIDET_SEV",2,5,"ANGE",R,45843,0.1,1990-10-24,7.016,6.609,1995-10-25,,2.880,,,,27.600,63.400,4.785,1.054,43.577,22.027,-0.166,-0.302,R,5.00,,
TD023,9,"LIDET_SEV",2,5,"DRGL",R,47086,0.1,1990-10-24,7.043,6.782,1995-10-25,,3.750,,,,6.950,2.140,6.311,3.670,55.293,58.152,-0.118,-0.108,R,5.00,,
TD023,9,"LIDET_SEV",2,5,"GOBA",A,60485,,1990-10-24,52.321,48.292,1995-10-25,,23.410,31.40,26.932,24.859,1.470,1.060,24.494,23.162,94.171,94.562,-0.012,-0.011,W,5.00,,
TD023,9,"LIDET_SEV",2,5,"GOBA",B,60485,,1990-10-24,52.321,48.292,1995-10-25,,20.540,29.60,25.389,23.433,1.470,0.010,23.089,20.538,87.654,88.951,-0.026,-0.023,W,5.00,,
TD023,9,"LIDET_SEV",2,5,"PIEL",R,48105,0.1,1990-10-24,7.030,6.404,1995-10-25,,5.170,,,,6.300,13.300,6.001,4.482,80.731,74.688,-0.043,-0.058,R,5.00,,
TD023,9,"LIDET_SEV",2,6,"ANGE",R,45835,0.1,1990-10-24,6.974,6.570,1996-10-25,,4.530,,,,56.100,81.250,2.884,0.849,68.950,29.438,-0.062,-0.204,R,6.00,,
TD023,9,"LIDET_SEV",2,6,"DRGL",R,47078,0.1,1990-10-24,7.009,6.750,1996-10-25,,2.320,,,,6.950,8.690,6.281,2.118,34.370,33.721,-0.178,-0.181,R,6.00,,
TD023,9,"LIDET_SEV",2,6,"GOBA",A,60489,,1990-10-24,45.547,42.040,1996-10-25,,18.380,28.80,21.504,19.848,1.470,2.410,19.556,17.937,92.604,91.721,-0.013,-0.014,W,6.00,,
TD023,9,"LIDET_SEV",2,6,"GOBA",B,60489,,1990-10-24,45.547,42.040,1996-10-25,,16.270,31.80,23.744,21.916,1.470,3.020,21.594,15.779,74.238,73.071,-0.050,-0.052,W,6.00,,
TD023,9,"LIDET_SEV",2,6,"PIEL",R,48097,0.1,1990-10-24,7.019,6.394,1996-10-25,,5.400,,,,6.300,8.640,5.991,4.933,84.454,82.340,-0.028,-0.032,R,6.00,,
TD023,9,"LIDET_SEV",2,7,"ANGE",R,45839,0.1,1990-10-24,7.025,6.618,1997-10-17,,3.070,,,,30.800,66.350,4.580,1.033,46.389,22.555,-0.110,-0.213,R,6.98,,
TD023,9,"LIDET_SEV",2,7,"DRGL",R,47082,0.1,1990-10-24,6.992,6.733,1997-10-17,,2.690,,,,6.950,10.850,6.265,2.398,39.952,38.276,-0.131,-0.138,R,6.98,,
TD023,9,"LIDET_SEV",2,7,"GOBA",A,60493,,1990-10-24,51.277,47.329,1997-10-17,,19.480,28.90,24.294,22.423,1.470,1.230,22.093,19.240,86.875,87.086,-0.020,-0.020,W,6.98,,
TD023,9,"LIDET_SEV",2,7,"GOBA",B,60493,,1990-10-24,51.277,47.329,1997-10-17,,19.880,31.70,26.647,24.596,1.470,2.500,24.234,19.383,80.826,79.983,-0.030,-0.032,W,6.98,,
TD023,9,"LIDET_SEV",2,7,"PIEL",R,48101,0.1,1990-10-24,6.993,6.371,1997-10-17,,5.430,,,,6.300,11.630,5.970,4.798,85.230,80.369,-0.023,-0.031,R,6.98,,
TD023,9,"LIDET_SEV",2,8,"ANGE",R,45831,0.1,1990-10-24,7.008,6.602,1999-10-23,3.470,2.960,,,,30.800,68.550,4.569,0.931,44.835,20.376,-0.089,-0.177,R,9.00,T,
TD023,9,"LIDET_SEV",2,8,"DRGL",R,47074,0.1,1990-10-24,7.006,6.747,1999-10-23,2.850,2.310,,,,6.950,8.990,6.278,2.102,34.237,33.482,-0.119,-0.122,R,9.00,,
TD023,9,"LIDET_SEV",2,8,"GOBA",A,60497,,1990-10-24,52.448,48.410,1999-10-23,22.100,20.930,31.20,26.826,24.761,1.470,1.880,24.397,20.537,84.528,84.178,-0.019,-0.019,W,9.00,,
TD023,9,"LIDET_SEV",2,8,"GOBA",B,60497,,1990-10-24,52.448,48.410,1999-10-23,6.790,6.170,11.60,9.974,9.206,1.470,2.500,9.071,6.016,67.022,66.321,-0.044,-0.046,W,9.00,,
TD023,9,"LIDET_SEV",2,8,"PIEL",R,48093,0.1,1990-10-24,7.027,6.402,1999-10-23,5.550,4.760,,,,6.300,13.450,5.999,4.120,74.352,68.678,-0.033,-0.042,R,9.00,T,
TD023,9,"LIDET_SEV",2,15,"GOBA",A,80531,,1994-11-02,54.125,50.111,1995-10-25,,26.200,31.00,27.506,25.466,1.470,1.760,25.092,25.739,102.882,102.579,0.029,0.026,W,0.98,,
TD023,9,"LIDET_SEV",2,15,"GOBA",B,80531,1.0,1994-11-02,54.125,50.111,1995-10-25,,25.120,29.00,25.732,23.823,1.470,2.220,23.473,24.562,105.444,104.639,0.054,0.046,W,0.98,,
TD023,9,"LIDET_SEV",2,16,"GOBA",A,80532,,1994-11-02,52.966,49.038,1997-10-25,,23.680,30.50,26.483,24.519,1.470,1.440,24.159,23.339,96.578,96.606,-0.012,-0.012,W,2.98,,
TD023,9,"LIDET_SEV",2,16,"GOBA",B,80532,1.0,1994-11-02,52.966,49.038,1997-10-25,,22.340,30.30,26.309,24.358,1.470,1.530,24.000,21.998,91.715,91.658,-0.029,-0.029,W,2.98,,
TD023,9,"LIDET_SEV",2,17,"GOBA",A,80533,,1994-11-02,55.463,51.350,1997-10-17,,24.680,30.40,27.641,25.591,1.470,0.800,25.215,24.483,96.440,97.097,-0.012,-0.010,W,2.96,,
TD023,9,"LIDET_SEV",2,17,"GOBA",B,80533,1.0,1994-11-02,55.463,51.350,1997-10-17,,21.880,30.30,27.550,25.507,1.470,1.710,25.132,21.506,85.780,85.572,-0.052,-0.053,W,2.96,,
TD023,9,"LIDET_SEV",2,18,"GOBA",A,80534,,1994-11-02,46.639,43.180,1999-10-23,20.220,19.090,29.60,22.631,20.953,1.470,1.510,20.645,18.802,91.109,91.073,-0.019,-0.019,W,4.97,,
TD023,9,"LIDET_SEV",2,18,"GOBA",B,80534,1.0,1994-11-02,46.639,43.180,1999-10-23,18.330,17.150,31.00,23.702,21.944,1.470,2.770,21.621,16.675,78.153,77.124,-0.050,-0.052,W,4.97,,
TD023,9,"LIDET_SEV",3,1,"ACSA",L,4118,1.0,1990-10-24,10.066,9.553,1991-10-29,,8.220,,,,4.710,24.200,9.103,6.231,86.046,68.450,-0.148,-0.374,L,1.01,,
TD023,9,"LIDET_SEV",3,1,"ANGE",R,45858,0.1,1990-10-24,7.008,6.602,1991-10-29,6.370,6.000,,,,46.600,51.280,3.525,2.923,90.882,82.922,-0.094,-0.185,R,1.01,,
TD023,9,"LIDET_SEV",3,1,"DRGL",L,5798,1.0,1990-10-24,9.940,9.592,1991-10-29,,9.920,,,,7.800,33.950,8.844,6.552,103.420,74.084,0.033,-0.296,L,1.01,,
TD023,9,"LIDET_SEV",3,1,"DRGL",R,47101,0.1,1990-10-24,7.034,6.774,1991-10-29,6.110,5.490,,,,6.950,15.370,6.303,4.646,81.045,73.711,-0.207,-0.301,R,1.01,,
TD023,9,"LIDET_SEV",3,1,"GOBA",A,60470,,1990-10-24,47.125,43.496,1991-10-29,22.870,21.600,32.50,25.108,23.174,1.470,0.760,22.833,21.436,93.208,93.882,-0.069,-0.062,W,1.01,,
TD023,9,"LIDET_SEV",3,1,"GOBA",B,60470,,1990-10-24,47.125,43.496,1991-10-29,20.500,18.810,29.70,22.944,21.178,1.470,1.510,20.867,18.526,88.819,88.781,-0.117,-0.117,W,1.01,,
TD023,9,"LIDET_SEV",3,1,"PIEL",R,48120,0.1,1990-10-24,7.001,6.378,1991-10-29,6.900,5.800,,,,6.300,11.430,5.976,5.137,90.938,85.961,-0.094,-0.149,R,1.01,,
TD023,9,"LIDET_SEV",3,1,"PIRE",L,2438,1.0,1990-10-24,10.048,9.767,1991-10-29,,9.860,,,,1.700,17.700,9.601,8.115,100.952,84.522,0.009,-0.166,L,1.01,,
TD023,9,"LIDET_SEV",3,1,"QUPR",L,4958,1.0,1990-10-24,10.015,9.404,1991-10-29,,11.630,,,,4.390,28.100,8.991,8.362,123.671,93.004,0.210,-0.072,L,1.01,,
TD023,9,"LIDET_SEV",3,1,"THPL",L,1598,1.0,1990-10-24,9.972,9.453,1991-10-29,,10.690,,,,7.790,27.130,8.717,7.790,113.086,89.366,0.121,-0.111,L,1.01,,
TD023,9,"LIDET_SEV",3,1,"TRAE",L,3278,1.0,1990-10-24,10.004,9.624,1991-10-29,,9.670,,,,2.820,16.700,9.353,8.055,100.478,86.122,0.005,-0.147,L,1.01,,
TD023,9,"LIDET_SEV",3,1,"VOFE",L,8663,1.0,1990-10-24,10.026,9.334,1991-10-29,,11.090,,,,5.500,24.570,8.821,8.365,118.813,94.831,0.170,-0.052,L,1.01,,
TD023,9,"LIDET_SEV",3,2,"ACSA",L,4114,1.0,1990-10-24,10.033,9.521,1992-10-27,,6.109,,,,4.710,20.860,9.073,4.835,64.163,53.290,-0.221,-0.313,L,2.01,,
TD023,9,"LIDET_SEV",3,2,"ANGE",R,45854,0.1,1990-10-24,7.083,6.672,1992-10-27,,5.070,,,,48.600,63.880,3.429,1.831,75.989,53.397,-0.137,-0.312,R,2.01,,
TD023,9,"LIDET_SEV",3,2,"BOGR",L,8623,1.0,1990-10-24,7.090,6.700,1992-10-27,,4.552,,,,10.160,52.890,6.019,2.144,67.940,35.621,-0.192,-0.514,L,2.01,,
TD023,9,"LIDET_SEV",3,2,"DRGL",L,5794,1.0,1990-10-24,9.969,9.620,1992-10-27,,7.671,,,,7.800,29.000,8.870,5.446,79.740,61.398,-0.113,-0.243,L,2.01,,
TD023,9,"LIDET_SEV",3,2,"DRGL",R,47097,0.1,1990-10-24,7.042,6.781,1992-10-27,,4.700,,,,6.950,8.780,6.310,4.287,69.311,67.940,-0.182,-0.192,R,2.01,,
TD023,9,"LIDET_SEV",3,2,"GOBA",A,60474,,1990-10-24,47.764,44.086,1992-10-27,,19.030,28.90,22.629,20.887,1.470,1.980,20.580,18.653,91.109,90.637,-0.046,-0.049,W,2.01,,
TD023,9,"LIDET_SEV",3,2,"GOBA",B,60474,,1990-10-24,47.764,44.086,1992-10-27,,20.210,32.10,25.135,23.199,1.470,2.130,22.858,19.780,87.116,86.534,-0.069,-0.072,W,2.01,,
TD023,9,"LIDET_SEV",3,2,"PIEL",R,48116,0.1,1990-10-24,7.065,6.436,1992-10-27,,5.910,,,,6.300,26.700,6.031,4.332,91.827,71.829,-0.042,-0.165,R,2.01,,
TD023,9,"LIDET_SEV",3,2,"PIRE",L,2434,1.0,1990-10-24,10.065,9.783,1992-10-27,,8.584,,,,1.700,8.930,9.617,7.817,87.744,81.283,-0.065,-0.103,L,2.01,,
TD023,9,"LIDET_SEV",3,2,"QUPR",L,4954,1.0,1990-10-24,9.918,9.313,1992-10-27,,9.828,,,,4.390,40.620,8.904,5.836,105.530,65.544,0.027,-0.210,L,2.01,,
TD023,9,"LIDET_SEV",3,2,"THPL",L,1594,1.0,1990-10-24,10.092,9.567,1992-10-27,,8.641,,,,7.790,16.380,8.822,7.226,90.321,81.909,-0.051,-0.099,L,2.01,,
TD023,9,"LIDET_SEV",3,2,"TRAE",L,3274,1.0,1990-10-24,10.064,9.682,1992-10-27,,11.000,,,,2.820,48.340,9.409,5.683,113.613,60.400,0.064,-0.251,L,2.01,,
TD023,9,"LIDET_SEV",3,3,"ACSA",L,4110,1.0,1990-10-24,9.953,9.445,1993-11-09,,9.199,,,,4.710,35.180,9.000,5.963,97.395,66.256,-0.009,-0.135,L,3.04,,
TD023,9,"LIDET_SEV",3,3,"ANGE",R,45850,0.1,1990-10-24,7.002,6.596,1993-11-09,,3.792,,,,31.200,54.330,4.538,1.732,57.489,38.167,-0.182,-0.316,R,3.04,,
TD023,9,"LIDET_SEV",3,3,"DRGL",L,5790,1.0,1990-10-24,9.985,9.636,1993-11-09,,9.662,,,,7.800,35.390,8.884,6.243,100.270,70.272,0.001,-0.116,L,3.04,,
TD023,9,"LIDET_SEV",3,3,"DRGL",R,47093,0.1,1990-10-24,7.014,6.754,1993-11-09,,2.364,,,,6.950,12.160,6.285,2.077,35.001,33.047,-0.345,-0.364,R,3.04,,
TD023,9,"LIDET_SEV",3,3,"GOBA",A,60478,,1990-10-24,51.975,47.973,1993-11-09,,24.633,34.10,29.055,26.818,1.470,1.590,26.424,24.241,91.852,91.739,-0.028,-0.028,W,3.04,,
TD023,9,"LIDET_SEV",3,3,"GOBA",B,60478,,1990-10-24,51.975,47.973,1993-11-09,,18.651,27.60,23.517,21.706,1.470,0.030,21.387,18.645,85.926,87.179,-0.050,-0.045,W,3.04,,
TD023,9,"LIDET_SEV",3,3,"PIEL",R,48112,0.1,1990-10-24,7.045,6.418,1993-11-09,,5.037,,,,6.300,13.530,6.014,4.355,78.482,72.414,-0.080,-0.106,R,3.04,,
TD023,9,"LIDET_SEV",3,3,"PIRE",L,2430,1.0,1990-10-24,10.013,9.733,1993-11-09,,6.758,,,,1.700,11.450,9.568,5.984,69.434,62.542,-0.120,-0.154,L,3.04,,
TD023,9,"LIDET_SEV",3,3,"POTR",L,158,1.0,1990-10-24,10.051,9.599,1993-11-09,,12.182,,,,7.700,38.960,8.860,7.436,126.909,83.928,0.078,-0.058,L,3.04,,
TD023,9,"LIDET_SEV",3,3,"QUPR",L,4950,1.0,1990-10-24,10.068,9.454,1993-11-09,,15.929,,,,4.390,59.730,9.039,6.415,168.490,70.970,0.171,-0.113,L,3.04,,
TD023,9,"LIDET_SEV",3,3,"THPL",L,1590,1.0,1990-10-24,9.976,9.457,1993-11-09,,9.125,,,,7.790,21.850,8.720,7.131,96.489,81.778,-0.012,-0.066,L,3.04,,
TD023,9,"LIDET_SEV",3,3,"TRAE",L,3270,1.0,1990-10-24,10.043,9.661,1993-11-09,,11.840,,,,2.820,57.480,9.389,5.034,122.555,53.616,0.067,-0.205,L,3.04,,
TD023,9,"LIDET_SEV",3,4,"ACSA",L,4106,1.0,1990-10-24,10.036,9.524,1994-11-02,,3.330,,,,4.710,36.630,9.075,2.110,34.964,23.251,-0.261,-0.362,L,4.02,,
TD023,9,"LIDET_SEV",3,4,"ANGE",R,45846,0.1,1990-10-24,7.035,6.627,1994-11-02,,3.250,,,,30.700,62.570,4.593,1.216,49.042,26.475,-0.177,-0.330,R,4.02,,
TD023,9,"LIDET_SEV",3,4,"DRGL",L,5786,1.0,1990-10-24,9.948,9.600,1994-11-02,,7.160,,,,7.800,47.680,8.851,3.746,74.583,42.323,-0.073,-0.214,L,4.02,,
TD023,9,"LIDET_SEV",3,4,"DRGL",R,47089,0.1,1990-10-24,6.963,6.705,1994-11-02,,3.620,,,,6.950,14.470,6.239,3.096,53.990,49.623,-0.153,-0.174,R,4.02,,
TD023,9,"LIDET_SEV",3,4,"GOBA",A,60482,,1990-10-24,51.742,47.758,1994-11-02,,20.010,32.50,27.567,25.445,1.470,1.310,25.071,19.748,78.640,78.768,-0.060,-0.059,W,4.02,,X
TD023,9,"LIDET_SEV",3,4,"GOBA",B,60482,,1990-10-24,51.742,47.758,1994-11-02,,18.050,28.50,24.175,22.313,1.470,2.580,21.985,17.584,80.895,79.982,-0.053,-0.056,W,4.02,,
TD023,9,"LIDET_SEV",3,4,"PIEL",R,48108,0.1,1990-10-24,7.026,6.401,1994-11-02,,4.430,,,,6.300,9.980,5.998,3.988,69.208,66.489,-0.091,-0.101,R,4.02,,
TD023,9,"LIDET_SEV",3,4,"PIRE",L,2426,1.0,1990-10-24,10.031,9.750,1994-11-02,,5.540,,,,1.700,12.060,9.584,4.872,56.821,50.835,-0.140,-0.168,L,4.02,,
TD023,9,"LIDET_SEV",3,4,"QUPR",L,4946,1.0,1990-10-24,10.060,9.446,1994-11-02,,7.900,,,,4.390,27.420,9.031,5.734,83.633,63.492,-0.044,-0.113,L,4.02,,
TD023,9,"LIDET_SEV",3,4,"ROPS",L,477,1.0,1990-10-24,10.021,9.570,1994-11-02,,3.580,,,,5.610,17.040,9.033,2.970,37.409,32.879,-0.244,-0.276,L,4.02,,
TD023,9,"LIDET_SEV",3,4,"THPL",L,1586,1.0,1990-10-24,10.081,9.557,1994-11-02,,6.830,,,,7.790,20.270,8.813,5.446,71.466,61.795,-0.083,-0.120,L,4.02,,
TD023,9,"LIDET_SEV",3,4,"TRAE",L,3266,1.0,1990-10-24,9.977,9.598,1994-11-02,,7.130,,,,2.820,24.350,9.327,5.394,74.286,57.832,-0.074,-0.136,L,4.02,,
TD023,9,"LIDET_SEV",3,5,"ANGE",R,45842,0.1,1990-10-24,7.030,6.622,1995-10-25,,3.790,,,,45.200,78.910,3.629,0.799,57.233,22.017,-0.112,-0.303,R,5.00,,
TD023,9,"LIDET_SEV",3,5,"DRGL",R,47085,0.1,1990-10-24,6.990,6.731,1995-10-25,,4.240,,,,6.950,4.130,6.263,4.065,62.992,64.905,-0.092,-0.086,R,5.00,,
TD023,9,"LIDET_SEV",3,5,"GOBA",A,60486,,1990-10-24,47.907,44.218,1995-10-25,,25.370,35.60,27.959,25.806,1.470,1.060,25.427,25.101,98.310,98.718,-0.003,-0.003,W,5.00,,
TD023,9,"LIDET_SEV",3,5,"GOBA",B,60486,,1990-10-24,47.907,44.218,1995-10-25,,0.390,1.00,0.785,0.725,1.470,0.010,0.714,0.390,53.793,54.622,-0.124,-0.121,W,5.00,,
TD023,9,"LIDET_SEV",3,5,"PIEL",R,48104,0.1,1990-10-24,7.031,6.405,1995-10-25,,4.810,,,,6.300,13.050,6.001,4.182,75.098,69.688,-0.057,-0.072,R,5.00,,
TD023,9,"LIDET_SEV",3,6,"ANGE",R,45838,0.1,1990-10-24,7.040,6.632,1996-10-25,,5.740,,,,,50.920,,2.817,86.550,,-0.024,,R,6.00,,X
TD023,9,"LIDET_SEV",3,6,"DRGL",R,47081,0.1,1990-10-24,7.012,6.753,1996-10-25,,3.500,,,,6.950,13.070,6.284,3.043,51.829,48.425,-0.109,-0.121,R,6.00,,
TD023,9,"LIDET_SEV",3,6,"GOBA",A,60490,,1990-10-24,56.974,52.587,1996-10-25,,27.190,32.80,30.635,28.276,1.470,2.410,27.860,26.535,96.159,95.244,-0.007,-0.008,W,6.00,,
TD023,9,"LIDET_SEV",3,6,"GOBA",B,60490,,1990-10-24,56.974,52.587,1996-10-25,,15.800,27.80,25.965,23.966,1.470,3.020,23.614,15.323,65.927,64.889,-0.069,-0.072,W,6.00,,
TD023,9,"LIDET_SEV",3,6,"PIEL",R,48100,0.1,1990-10-24,7.059,6.431,1996-10-25,,4.980,,,,6.300,15.720,6.026,4.197,77.437,69.648,-0.043,-0.060,R,6.00,,
TD023,9,"LIDET_SEV",3,7,"ANGE",R,45834,0.1,1990-10-24,7.025,6.618,1997-10-17,,4.140,,,,27.900,44.630,4.772,2.292,62.557,48.030,-0.067,-0.105,R,6.98,,
TD023,9,"LIDET_SEV",3,7,"DRGL",R,47077,0.1,1990-10-24,6.999,6.740,1997-10-17,,2.450,,,,6.950,8.350,6.272,2.245,36.350,35.794,-0.145,-0.147,R,6.98,,
TD023,9,"LIDET_SEV",3,7,"GOBA",A,60494,,1990-10-24,45.698,42.179,1997-10-17,,19.760,31.80,23.823,21.988,1.470,1.230,21.665,19.517,89.867,90.085,-0.015,-0.015,W,6.98,,
TD023,9,"LIDET_SEV",3,7,"GOBA",B,60494,,1990-10-24,45.698,42.179,1997-10-17,,2.370,5.40,4.045,3.734,1.470,2.500,3.679,2.311,63.471,62.816,-0.065,-0.067,W,6.98,T,
TD023,9,"LIDET_SEV",3,7,"PIEL",R,48096,0.1,1990-10-24,7.045,6.418,1997-10-17,,6.530,,,,6.300,17.070,6.014,5.415,101.745,90.040,0.002,-0.015,R,6.98,,X
TD023,9,"LIDET_SEV",3,8,"ANGE",R,45830,0.1,1990-10-24,6.983,6.578,1999-10-23,4.680,4.140,,,,42.600,67.690,3.776,1.338,62.937,35.434,-0.051,-0.115,R,9.00,T,
TD023,9,"LIDET_SEV",3,8,"DRGL",R,47073,0.1,1990-10-24,7.014,6.754,1999-10-23,2.390,1.890,,,,6.950,18.690,6.285,1.537,27.983,24.455,-0.142,-0.157,R,9.00,T,
TD023,9,"LIDET_SEV",3,8,"PIEL",R,48092,0.1,1990-10-24,7.008,6.384,1999-10-23,5.760,4.970,,,,6.300,15.480,5.982,4.201,77.851,70.227,-0.028,-0.039,R,9.00,,
TD023,9,"LIDET_SEV",3,15,"GOBA",A,80537,,1994-11-02,42.552,39.396,1995-10-25,,19.900,29.00,20.230,18.729,1.470,1.760,18.454,19.550,106.252,105.939,0.062,0.059,W,0.98,,X
TD023,9,"LIDET_SEV",3,15,"GOBA",B,80537,1.0,1994-11-02,42.552,39.396,1995-10-25,,20.370,31.00,21.625,20.021,1.470,2.220,19.727,19.918,101.743,100.968,0.018,0.010,W,0.98,,
TD023,9,"LIDET_SEV",3,16,"GOBA",A,80538,,1994-11-02,45.008,41.670,1997-10-25,,20.330,30.40,22.430,20.767,1.470,1.440,20.462,20.037,97.896,97.923,-0.007,-0.007,W,2.98,,
TD023,9,"LIDET_SEV",3,16,"GOBA",B,80538,1.0,1994-11-02,45.008,41.670,1997-10-25,,19.140,30.30,22.356,20.698,1.470,1.530,20.394,18.847,92.473,92.414,-0.026,-0.026,W,2.98,,
TD023,9,"LIDET_SEV",3,17,"GOBA",A,80539,,1994-11-02,51.915,48.065,1997-10-17,,21.360,28.70,24.426,22.614,1.470,0.800,22.282,21.189,94.455,95.095,-0.019,-0.017,W,2.96,,
TD023,9,"LIDET_SEV",3,17,"GOBA",B,80539,1.0,1994-11-02,51.915,48.065,1997-10-17,,23.160,31.90,27.149,25.136,1.470,1.710,24.767,22.764,92.139,91.913,-0.028,-0.029,W,2.96,,
TD023,9,"LIDET_SEV",3,18,"GOBA",A,80540,,1994-11-02,53.428,49.466,1999-10-23,22.600,19.090,28.50,24.962,23.111,1.470,1.510,22.771,18.802,82.601,82.570,-0.038,-0.039,W,4.97,,
TD023,9,"LIDET_SEV",4,1,"ACSA",L,4117,1.0,1990-10-24,10.024,9.513,1991-10-29,,11.960,,,,4.710,41.090,9.065,7.046,125.723,77.728,0.226,-0.249,L,1.01,,
TD023,9,"LIDET_SEV",4,1,"ANGE",R,45857,0.1,1990-10-24,7.082,6.671,1991-10-29,5.570,5.250,,,,28.700,36.460,4.756,3.336,78.699,70.143,-0.236,-0.350,R,1.01,,
TD023,9,"LIDET_SEV",4,1,"DRGL",L,5797,1.0,1990-10-24,10.000,9.650,1991-10-29,,9.390,,,,7.800,30.970,8.897,6.482,97.306,72.856,-0.027,-0.313,L,1.01,,
TD023,9,"LIDET_SEV",4,1,"DRGL",R,47100,0.1,1990-10-24,7.078,6.816,1991-10-29,4.670,4.310,,,,6.950,12.840,6.342,3.757,63.234,59.240,-0.452,-0.517,R,1.01,,
TD023,9,"LIDET_SEV",4,1,"GOBA",A,60471,,1990-10-24,46.310,42.744,1991-10-29,21.980,20.820,32.50,24.673,22.773,1.470,0.760,22.438,20.662,91.424,92.085,-0.089,-0.081,W,1.01,,
TD023,9,"LIDET_SEV",4,1,"GOBA",B,60471,,1990-10-24,46.310,42.744,1991-10-29,16.230,15.250,28.50,21.637,19.971,1.470,1.510,19.677,15.020,76.361,76.333,-0.266,-0.267,W,1.01,,
TD023,9,"LIDET_SEV",4,1,"PIEL",R,48119,0.1,1990-10-24,7.060,6.432,1991-10-29,6.750,5.850,,,,6.300,11.010,6.027,5.206,90.951,86.378,-0.094,-0.145,R,1.01,,
TD023,9,"LIDET_SEV",4,1,"PIRE",L,2437,1.0,1990-10-24,10.013,9.733,1991-10-29,,9.140,,,,1.700,8.790,9.568,8.337,93.907,87.134,-0.062,-0.136,L,1.01,,
TD023,9,"LIDET_SEV",4,1,"QUPR",L,4957,1.0,1990-10-24,10.012,9.401,1991-10-29,,11.110,,,,4.390,30.040,8.988,7.773,118.179,86.482,0.165,-0.143,L,1.01,,
TD023,9,"LIDET_SEV",4,1,"THPL",L,1597,1.0,1990-10-24,10.020,9.499,1991-10-29,,9.160,,,,7.790,15.300,8.759,7.759,96.431,88.583,-0.036,-0.120,L,1.01,,
TD023,9,"LIDET_SEV",4,1,"TRAE",L,3277,1.0,1990-10-24,10.020,9.639,1991-10-29,,15.150,,,,2.820,51.960,9.367,7.278,157.174,77.698,0.446,-0.249,L,1.01,,
TD023,9,"LIDET_SEV",4,1,"VOFE",L,8662,1.0,1990-10-24,10.029,9.337,1991-10-29,,10.030,,,,5.500,22.660,8.823,7.757,107.422,87.918,0.071,-0.127,L,1.01,,
TD023,9,"LIDET_SEV",4,2,"ACSA",L,4113,1.0,1990-10-24,9.999,9.489,1992-10-27,,5.896,,,,4.710,21.800,9.042,4.611,62.135,50.995,-0.237,-0.335,L,2.01,,
TD023,9,"LIDET_SEV",4,2,"ANGE",R,45853,0.1,1990-10-24,6.997,6.591,1992-10-27,,5.520,,,,51.100,60.980,3.223,2.154,83.751,66.832,-0.088,-0.201,R,2.01,,
